Video ID,PhraseEmoji
2020-0227-104226-081258,"[{""phrase"": ""cars moving on multi-lane highway"", ""emoji"": 🚗}, {""phrase"": ""trucks in motion on urban highway"", ""emoji"": 🚚}, {""phrase"": ""cars and trucks on busy urban road"", ""emoji"": 🚗}, {""phrase"": ""vehicles in motion on city highway"", ""emoji"": 🛣️}, {""phrase"": ""cars and buildings on urban highway"", ""emoji"": 🏙️}]"
2020-0205-152530-040317,"[{""phrase"": ""cars turning on city street"", ""emoji"": 🚗}, {""phrase"": ""pedestrians walking on sidewalk"", ""emoji"": 👣}, {""phrase"": ""people crossing city street"", ""emoji"": 🚶}, {""phrase"": ""cars parked near tall buildings"", ""emoji"": 🏢}, {""phrase"": ""vehicles moving in coordinated manner"", ""emoji"": 🚗}]"
2020-0131-135401-009505,"[{""phrase"": ""delivery truck driving down narrow street"", ""emoji"": '🚚'}, {""phrase"": ""pedestrian walking on city sidewalk"", ""emoji"": '🚶'}, {""phrase"": ""black car following white truck"", ""emoji"": '🚗'}, {""phrase"": ""person standing on city street sidewalk"", ""emoji"": '👥'}, {""phrase"": ""vehicles moving on marked city road"", ""emoji"": '🚧'}]"
2020-0218-103119-054516,"[{""phrase"": ""truck driving under overpass"", ""emoji"": '🚚'}, {""phrase"": ""gray truck on highway"", ""emoji"": '🚚'}, {""phrase"": ""truck passing under bridge"", ""emoji"": '🌉'}, {""phrase"": ""large truck on clear day"", ""emoji"": '☀️'}, {""phrase"": ""truck with blue logo on highway"", ""emoji"": '🚚'}]"
2020-0217-110854-057828,"[{""phrase"": ""van driving under overpass"", ""emoji"": 🚚}, {""phrase"": ""white van on busy street"", ""emoji"": 🚗}, {""phrase"": ""van heading towards right side"", ""emoji"": ➡️}, {""phrase"": ""van driving past modern buildings"", ""emoji"": 🏙️}, {""phrase"": ""cars and vans on city street"", ""emoji"": 🚗}]"
titan-clip_1017_000486,"[{""phrase"": ""Audi cars parked on city street"", ""emoji"": ""🚗""}, {""phrase"": ""pedestrians walking on city sidewalk"", ""emoji"": ""🚶""}, {""phrase"": ""bicycle rack on urban street"", ""emoji"": ""🚴""}, {""phrase"": ""trees lining city street"", ""emoji"": ""🌳""}, {""phrase"": ""modern buildings in business district"", ""emoji"": ""🏢""}]"
2020-0214-102601-050942,"[{""phrase"": ""car driving on right side of road"", ""emoji"": '🚗'}, {""phrase"": ""truck parked on left side of road"", ""emoji"": '🚚'}, {""phrase"": ""pedestrian walking on city sidewalk"", ""emoji"": '🚶'}, {""phrase"": ""vehicles moving on multi-lane road"", ""emoji"": '🚗'}, {""phrase"": ""car and truck on busy city street"", ""emoji"": '🚚'}]"
titan-clip_1042_000048,"[{""phrase"": ""van and car parked on street"", ""emoji"": ""🚚""}, {""phrase"": ""pedestrians walking on city sidewalk"", ""emoji"": ""🚶‍♂️""}, {""phrase"": ""trees visible in city background"", ""emoji"": ""🌳""}, {""phrase"": ""vehicles and pedestrians in shared space"", ""emoji"": ""🚗""}, {""phrase"": ""buildings lining city street"", ""emoji"": ""🏢""}]"
2020-0226-140503-044957,"[{""phrase"": ""white SUV passing police car"", ""emoji"": 🚗}, {""phrase"": ""cars and trucks on busy street"", ""emoji"": 🚌}, {""phrase"": ""police car parked on side road"", ""emoji"": 👮}, {""phrase"": ""SUV driving on right side road"", ""emoji"": ➡️}, {""phrase"": ""vehicles on urban city street"", ""emoji"": 🚚}]"
2020-0131-103016-012101,"[{""phrase"": ""cars and truck moving on city street"", ""emoji"": '🚗'}, {""phrase"": ""motorcycle riding on one-way street"", ""emoji"": '🚲'}, {""phrase"": ""people walking on urban sidewalks"", ""emoji"": '🚶‍♀️'}, {""phrase"": ""vehicles moving in same direction downtown"", ""emoji"": '🚌'}, {""phrase"": ""pedestrians and vehicles on city street"", ""emoji"": '🗼️'}]"
2020-0220-151845-025288,"[{""phrase"": ""black van driving down city street"", ""emoji"": 🚐}, {""phrase"": ""red car driving on urban street"", ""emoji"": 🚗}, {""phrase"": ""vehicles driving on city street with buildings"", ""emoji"": 🏙️}, {""phrase"": ""van and car moving on busy street"", ""emoji"": 🚗}, {""phrase"": ""cars and vans driving on urban road"", ""emoji"": 🚐}]"
2020-0129-144857-010411,"[{""phrase"": ""silver car driving down street"", ""emoji"": '🚗'}, {""phrase"": ""pedestrians on city sidewalks"", ""emoji"": '🚶'}, {""phrase"": ""cars waiting at traffic light"", ""emoji"": '🚦'}, {""phrase"": ""buildings lining city street"", ""emoji"": '🏢'}, {""phrase"": ""vehicles on busy city road"", ""emoji"": '🚗'}]"
2020-0228-102841-090241,"[{""phrase"": ""cars driving down city street"", ""emoji"": '🚗'}, {""phrase"": ""pedestrians carrying handbags walking"", ""emoji"": '👜'}, {""phrase"": ""vehicles passing under city bridge"", ""emoji"": '🌉'}, {""phrase"": ""people walking near traffic light"", ""emoji"": '🚦'}, {""phrase"": ""cars and pedestrians in urban area"", ""emoji"": '🏙️'}]"
2020-0228-102841-094519,"[{""phrase"": ""Toyota Prius driving down street"", ""emoji"": 🚗}, {""phrase"": ""cars and trucks on busy street"", ""emoji"": 🚚}, {""phrase"": ""pedestrians on city sidewalks"", ""emoji"": 👣}, {""phrase"": ""traffic light in urban setting"", ""emoji"": ⚠️}, {""phrase"": ""vehicles driving through city traffic"", ""emoji"": 🚌}]"
2020-0131-103016-068625,"[{""phrase"": ""black car moving ahead of white truck"", ""emoji"": 🚗}, {""phrase"": ""cars and bus on busy city street"", ""emoji"": 🚌}, {""phrase"": ""pedestrians walking on city sidewalk"", ""emoji"": 👥}, {""phrase"": ""vehicles moving on road with tall buildings"", ""emoji"": 🏙️}, {""phrase"": ""truck following car on urban road"", ""emoji"": 🚚}]"
2020-0214-145407-017653,"[{""phrase"": ""large white truck making turn"", ""emoji"": '🚚'}, {""phrase"": ""truck driving down city street"", ""emoji"": '🚗'}, {""phrase"": ""cars and motorcycle in motion"", ""emoji"": '🚲'}, {""phrase"": ""traffic lights at intersection"", ""emoji"": '⚠️'}, {""phrase"": ""buildings and trees lining street"", ""emoji"": '🌳'}]"
2020-0205-152530-005893,"[{""phrase"": ""people walking on city sidewalk"", ""emoji"": '🚶‍♀️'}, {""phrase"": ""cars and truck moving on city road"", ""emoji"": '🚚'}, {""phrase"": ""pedestrians crossing city street at crosswalk"", ""emoji"": '🚶‍♂️'}, {""phrase"": ""people carrying handbags on city street"", ""emoji"": '👜'}, {""phrase"": ""vehicles navigating urban city environment"", ""emoji"": '🚗'}]"
2020-0205-152530-040034,"[{""phrase"": ""cars moving along city street"", ""emoji"": 🚗}, {""phrase"": ""truck in motion on urban road"", ""emoji"": 🚚}, {""phrase"": ""pedestrians walking on city sidewalk"", ""emoji"": 👣}, {""phrase"": ""vehicles and people on city street"", ""emoji"": 🚦}, {""phrase"": ""traffic and pedestrians in Japan"", ""emoji"": 🗺️}]"
2020-0214-145407-002669,"[{""phrase"": ""person waiting for red traffic light"", ""emoji"": '🚦'}, {""phrase"": ""cars and truck waiting at traffic light"", ""emoji"": '🚚'}, {""phrase"": ""pedestrian waiting to cross city street"", ""emoji"": '🚶‍♀️'}, {""phrase"": ""vehicles stopped under city overpass"", ""emoji"": '🌉'}, {""phrase"": ""person standing on sidewalk at crosswalk"", ""emoji"": '🚫'}]"
titan-clip_130_000498,"[{""phrase"": ""pedestrians walking on sidewalk"", ""emoji"": ""🚶‍♀️""}, {""phrase"": ""cars driving on city street"", ""emoji"": ""🚗""}, {""phrase"": ""people carrying backpacks crossing street"", ""emoji"": ""🎒""}, {""phrase"": ""vehicles in motion on urban street"", ""emoji"": ""🚌""}, {""phrase"": ""commuters walking on city sidewalk"", ""emoji"": ""👣""}]"
titan-clip_598_000588,"[{""phrase"": ""cyclists riding on city street"", ""emoji"": '🚴'}, {""phrase"": ""pedestrians walking on city sidewalk"", ""emoji"": '🚶‍♀️'}, {""phrase"": ""cyclists navigating through busy street"", ""emoji"": '🚴'}, {""phrase"": ""cyclist actively pedaling on street"", ""emoji"": '🚴‍♂️'}, {""phrase"": ""cyclists and pedestrians on city street"", ""emoji"": '🚶‍♀️'}]"
2020-0131-135401-000953,"[{""phrase"": ""large white truck driving down street"", ""emoji"": ""🚚""}, {""phrase"": ""pedestrians walking on city sidewalk"", ""emoji"": ""🚶‍♂️""}, {""phrase"": ""truck passing by row of buildings"", ""emoji"": ""🏢""}, {""phrase"": ""driver operating large delivery truck"", ""emoji"": ""🚚""}, {""phrase"": ""people walking on one-way street"", ""emoji"": ""🚶‍♀️""}]"
titan-clip_802_000030,"[{""phrase"": ""pedestrians walking on sidewalk"", ""emoji"": '🚶‍♀️'}, {""phrase"": ""motorcycles parked along street"", ""emoji"": '🛵'}, {""phrase"": ""people carrying handbags walking"", ""emoji"": '👜'}, {""phrase"": ""pedestrians walking in front of Tokyo building"", ""emoji"": '🏙️'}, {""phrase"": ""motorcycles parked in front of Tokyo sign"", ""emoji"": '🛵'}]"
2020-0212-102546-080346,"[{""phrase"": ""van driving under bridge"", ""emoji"": '🚐'}, {""phrase"": ""van driving on roadway"", ""emoji"": '🚚'}, {""phrase"": ""van heading towards Osaka City"", ""emoji"": '🗺️'}, {""phrase"": ""industrial building in Osaka City"", ""emoji"": '🏢'}, {""phrase"": ""van driving near industrial building"", ""emoji"": '🚚'}]"
2020-0127-132751-003604,"[{""phrase"": ""construction workers wearing safety gear"", ""emoji"": '🏗️'}, {""phrase"": ""workers behind barrier in city"", ""emoji"": '🚧'}, {""phrase"": ""trees lining urban construction site"", ""emoji"": '🌳'}, {""phrase"": ""construction site in urban area"", ""emoji"": '🏙️'}, {""phrase"": ""workers in high-visibility vests building"", ""emoji"": '🔨'}]"
titan-clip_1040_000108,"[{""phrase"": ""bicycles parked along street"", ""emoji"": '🚴'}, {""phrase"": ""pedestrians walking on sidewalk"", ""emoji"": '🚶‍♀️'}, {""phrase"": ""people crossing street at intersections"", ""emoji"": '🚗'}, {""phrase"": ""trees lining city street"", ""emoji"": '🌳'}, {""phrase"": ""shops and buildings in commercial area"", ""emoji"": '🏢'}]"
titan-clip_521_000030,"[{""phrase"": ""people walking on sidewalk"", ""emoji"": '🚶'}, {""phrase"": ""person crossing street at crosswalk"", ""emoji"": '🚶'}, {""phrase"": ""bicycles parked on city street"", ""emoji"": '🚴'}, {""phrase"": ""buildings in dense urban environment"", ""emoji"": '🏙️'}, {""phrase"": ""individuals going about daily routines"", ""emoji"": '🕒'}]"
2020-0207-101955-044020,"[{""phrase"": ""cars driving on highway"", ""emoji"": 🚗}, {""phrase"": ""cars moving under bridge"", ""emoji"": 🌉}, {""phrase"": ""cars following traffic signals"", ""emoji"": ⚠️}, {""phrase"": ""cars driving in different lanes"", ""emoji"": ➡️}, {""phrase"": ""cars driving on wide highway"", ""emoji"": 🚗}]"
2020-0207-101955-026721,"[{""phrase"": ""truck and car on urban road"", ""emoji"": '🚚'}, {""phrase"": ""car overtaking green truck on city street"", ""emoji"": '🚗'}, {""phrase"": ""large cargo truck on busy street"", ""emoji"": '🚚'}, {""phrase"": ""vehicles navigating through city streets"", ""emoji"": '🚗'}, {""phrase"": ""truck carrying cargo in city traffic"", ""emoji"": '🚚'}]"
2020-0129-105040-045344,"[{""phrase"": ""van driving down city street"", ""emoji"": 🚐}, {""phrase"": ""cars moving on multi lane road"", ""emoji"": 🚗}, {""phrase"": ""vehicles driving under pedestrian overpass"", ""emoji"": 🚶}, {""phrase"": ""silver van and white car in motion"", ""emoji"": 🚗}, {""phrase"": ""city street with commercial and residential buildings"", ""emoji"": 🏙️}]"
titan-clip_545_000156,"[{""phrase"": ""person walking in Japanese alleyway"", ""emoji"": '🚶‍♂️'}, {""phrase"": ""utility poles lining alleyway"", ""emoji"": '🔌'}, {""phrase"": ""signs and advertisements on walls"", ""emoji"": '📣'}, {""phrase"": ""person walking away from camera"", ""emoji"": '📸'}, {""phrase"": ""hotel sign in Japanese alleyway"", ""emoji"": '🏨'}]"
2020-0131-103016-064229,"[{""phrase"": ""cars and trucks moving on city street"", ""emoji"": 🚗}, {""phrase"": ""people walking on city sidewalk"", ""emoji"": 👣}, {""phrase"": ""buses driving on urban road"", ""emoji"": 🚌}, {""phrase"": ""pedestrians crossing city street"", ""emoji"": 🚶}, {""phrase"": ""vehicles driving past tall buildings"", ""emoji"": 🏙️}]"
2020-0129-105040-001149,"[{""phrase"": ""silver van driving down city street"", ""emoji"": 🚚}, {""phrase"": ""pedestrians walking in urban environment"", ""emoji"": 👥}, {""phrase"": ""van with ladder on city road"", ""emoji"": 🏗️}, {""phrase"": ""NTT logo on maintenance van"", ""emoji"": 📞}, {""phrase"": ""people walking near apartment complexes"", ""emoji"": 🏢}]"
2020-0220-151845-037966,"[{""phrase"": ""truck driving under overpass"", ""emoji"": '🚚'}, {""phrase"": ""cars and truck on city street"", ""emoji"": '🚗'}, {""phrase"": ""vehicles moving on urban road"", ""emoji"": '🚗'}, {""phrase"": ""truck passing under city overpass"", ""emoji"": '🚚'}, {""phrase"": ""large truck on busy city street"", ""emoji"": '🚚'}]"
2020-0205-152530-061879,"[{""phrase"": ""cars driving on urban highway"", ""emoji"": '🚗'}, {""phrase"": ""motorcycle driving in heavy traffic"", ""emoji"": '🚲'}, {""phrase"": ""trucks moving on city highway"", ""emoji"": '🚚'}, {""phrase"": ""vehicles commuting in urban area"", ""emoji"": '🚗'}, {""phrase"": ""traffic moving in both directions"", ""emoji"": '🚗'}]"
2020-0220-102630-086114,"[{""phrase"": ""cars and trucks driving down street"", ""emoji"": '🚚'}, {""phrase"": ""vehicles moving on city street"", ""emoji"": '🚗'}, {""phrase"": ""trees lining city street"", ""emoji"": '🌳'}, {""phrase"": ""pedestrians walking on urban sidewalk"", ""emoji"": '🚶‍♀️'}, {""phrase"": ""cars and trucks passing urban buildings"", ""emoji"": '🏢'}]"
2020-0205-103411-088466,"[{""phrase"": ""car driving down city street"", ""emoji"": '🚗'}, {""phrase"": ""truck parked on city street"", ""emoji"": '🚚'}, {""phrase"": ""car and truck in city traffic"", ""emoji"": '🚗'}, {""phrase"": ""drivers in busy city traffic"", ""emoji"": '👥'}, {""phrase"": ""shops lining city street"", ""emoji"": '🏙️'}]"
2020-0127-132751-044933,"[{""phrase"": ""vehicles moving in same direction"", ""emoji"": '🚗'}, {""phrase"": ""cars and truck on city street"", ""emoji"": '🚚'}, {""phrase"": ""motorcycle moving with cars"", ""emoji"": '🛣️'}, {""phrase"": ""buildings lining city street"", ""emoji"": '🏢'}, {""phrase"": ""vehicles on street with overcast sky"", ""emoji"": '☁️'}]"
2020-0220-102630-117290,"[{""phrase"": ""cars moving on city street"", ""emoji"": 🚗}, {""phrase"": ""pedestrians crossing at designated crosswalks"", ""emoji"": 🚶}, {""phrase"": ""white truck driving in city traffic"", ""emoji"": 🚚}, {""phrase"": ""people walking on urban sidewalks"", ""emoji"": 👥}, {""phrase"": ""vehicles navigating city roads"", ""emoji"": 🚗}]"
2020-0226-140503-089698,"[{""phrase"": ""cars moving on urban road"", ""emoji"": '🚗'}, {""phrase"": ""cars passing by buildings"", ""emoji"": '🏢'}, {""phrase"": ""vehicles on city street"", ""emoji"": '🚗'}, {""phrase"": ""cars driving on overcast day"", ""emoji"": '⛅️'}, {""phrase"": ""cars on modern city road"", ""emoji"": '🚗'}]"
titan-clip_40_000102,"[{""phrase"": ""pedestrians walking along sidewalk"", ""emoji"": '🚶'}, {""phrase"": ""people carrying handbags on sidewalk"", ""emoji"": '👜'}, {""phrase"": ""shops and restaurants in urban area"", ""emoji"": '🏢'}, {""phrase"": ""individuals walking in commercial area"", ""emoji"": '👥'}, {""phrase"": ""street signs in busy city street"", ""emoji"": '🚦'}]"
2020-0204-103442-096079,"[{""phrase"": ""white Toyota van driving on city street"", ""emoji"": '🚐'}, {""phrase"": ""van driving past traffic lights on street"", ""emoji"": '🚦'}, {""phrase"": ""van moving down street lined with buildings"", ""emoji"": '🏙️'}, {""phrase"": ""license plate HACE on white van"", ""emoji"": '🚗'}, {""phrase"": ""van driving on overcast city street"", ""emoji"": '☁️'}]"
2020-0225-145150-009826,"[{""phrase"": ""minivan parked on city street"", ""emoji"": '🚐'}, {""phrase"": ""suitcases on minivan roof rack"", ""emoji"": '🧳'}, {""phrase"": ""minivan with license plate LUXURY"", ""emoji"": '🚗'}, {""phrase"": ""cars and truck on city street"", ""emoji"": '🚌'}, {""phrase"": ""buildings and traffic lights on street"", ""emoji"": '🏙️'}]"
2020-0220-102630-081823,"[{""phrase"": ""white van driving down street"", ""emoji"": '🚐'}, {""phrase"": ""silver car driving on right side"", ""emoji"": '🚗'}, {""phrase"": ""pedestrians carrying handbags on sidewalk"", ""emoji"": '👜'}, {""phrase"": ""vehicles driving past large white building"", ""emoji"": '🏢'}, {""phrase"": ""people walking on busy city street"", ""emoji"": '🚶‍♂️'}]"
